"allid","nameyomi","mn_pos_jp_fin","mn0_pos_jp_fin"
103013003,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","総務大臣"
103013004,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","法務大臣"
103013005,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","外務大臣"
103013007,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","文部科学大臣"
103013008,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","厚生労働大臣"
103013011,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","国土交通大臣"
103013012,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","環境大臣"
103013014,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","国家公安委員会委員長"
103013015,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","防災担当大臣"
103013016,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","行政改革担当大臣（行政刷新担当大臣）"
103013017,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","沖縄及び北方対策担当大臣"
103013019,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","経済財政政策担当大臣"
103013020,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","科学技術政策担当大臣"
103013021,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","規制改革担当大臣"
103013022,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","男女共同参画担当大臣"
103013024,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","消費者及び食品安全担当大臣（食品安全担当大臣）"
103013028,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","少子化対策担当大臣"
103013029,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","デジタル大臣（情報通信技術（IT）政策担当大臣）"
103013039,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","国家公務員制度担当大臣（公務員制度改革担当大臣）"
103013040,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
103013043,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","海洋政策担当大臣"
103013044,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","拉致問題担当大臣"
103013045,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","再チャレンジ担当大臣"
103013048,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","宇宙政策担当大臣（宇宙開発担当大臣）"
103013061,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","原子力防災担当大臣"
103013062,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
103013066,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","東京オリンピック・パラリンピック担当大臣"
103013071,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","国土強靱化担当大臣"
103013072,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","クールジャパン戦略担当大臣"
103013076,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","知的財産戦略担当大臣"
103013079,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","マイナンバー制度担当大臣"
103013082,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","こども政策担当大臣"
103013083,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","孤独・孤立対策担当大臣"
103013086,"浜田 靖一（はまだ やすかず）","防衛大臣（防衛庁長官）","経済安全保障担当大臣"
